DATASET
OBJTYPE "mesh2d"
BEGVEC
ND 9220
NC 18046
NAME "Geschw_0"
TIMEUNITS seconds
TS 0 1000
 0.187000             0.10400
 0.136000             0.12000
 0.042000             0.04300
 0.057000             0.02600
 0.000000             0.00000
 0.675000             0.23300
 0.814000             0.40700
 0.686000             0.33200
 0.819000             0.15000
 0.000000            -0.00000
 0.036000            -0.02100
 0.000000             0.00000
 0.069000            -0.00400
 0.000000            -0.00000
 0.082000            -0.00900
 0.000000            -0.00000
 0.134000             0.06000
 0.008000            -0.00700
 0.000000             0.00000
 0.036000            -0.01700
 0.000000             0.00000
 0.024000            -0.00300
 0.045000            -0.01100
 0.000000            -0.00000
 0.113000            -0.01800
 0.107000            -0.00800
 0.065000            -0.00800
 0.082000            -0.01500
 0.159000            -0.03400
 0.002000            -0.00000
 0.056000             0.00200
 0.192000             0.18100
 0.008000             0.00500
 0.220000             0.07400
 0.000000             0.00000
 0.070000            -0.00100
 0.159000             0.09300
 0.000000            -0.00000
 0.043000            -0.01100
 0.000000             0.00000
 0.063000             0.04000
 0.043000             0.01900
 0.016000             0.00800
 0.000000             0.00000
 0.000000             0.00000
 0.043000             0.01700
 0.060000            -0.00400
 0.051000             0.02400
 0.000000             0.00000
 0.000000             0.00000
 0.009000             0.00800
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.006000             0.02900
 0.000000             0.00000
 0.041000            -0.01300
 0.268000             0.06200
 0.000000             0.00000
 0.125000             0.01500
 0.009000             0.00500
 0.425000             0.01500
 0.419000             0.09000
 0.000000             0.00000
 0.285000             0.33500
 0.487000             0.15000
 0.053000            -0.00100
 0.000000             0.00000
 0.052000            -0.01800
 0.164000            -0.01900
 0.000000            -0.00000
 0.001000            -0.00000
 0.100000            -0.04600
 0.081000            -0.05800
 0.058000            -0.03000
 0.000000            -0.00000
 0.162000            -0.04400
 0.133000            -0.03300
 0.000000            -0.00000
 0.000000             0.00100
 0.049000             0.08400
 0.071000             0.12100
 0.010000             0.01700
 0.059000             0.04300
 0.062000             0.05500
 0.000000             0.00000
 0.015000             0.02000
 0.099000             0.14700
 0.136000             0.25700
 0.167000             0.22400
 0.149000             0.25800
 0.042000             0.06500
 0.065000             0.09400
 0.075000             0.11800
 0.129000             0.14600
 0.021000             0.03000
 0.086000             0.17500
 0.002000             0.00300
 0.133000             0.24500
 0.013000             0.01900
 0.256000             0.19400
 0.069000             0.04600
 0.070000             0.08600
 0.000000             0.00000
 0.000000            -0.00000
 0.000000             0.00000
 0.007000             0.02900
 0.018000             0.02300
 0.010000             0.01100
 0.000000             0.00000
 0.029000            -0.00100
 0.034000             0.02400
 0.027000            -0.02000
 0.028000            -0.00600
 0.000000            -0.00000
 0.050000            -0.02300
 0.009000            -0.00500
 0.084000            -0.01700
 0.002000             0.00100
 0.006000             0.00300
 0.346000             0.19600
 0.288000             0.21400
 0.018000             0.01300
 0.246000             0.14100
 0.286000             0.15500
 0.270000             0.15300
 0.281000             0.16300
 0.271000             0.13000
 0.294000             0.15300
 0.060000             0.08500
 0.000000             0.00000
 0.002000             0.00300
 0.001000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.003000             0.00200
 0.142000             0.07300
 0.139000             0.06800
 0.182000             0.09600
 0.234000             0.16300
 0.239000             0.15600
 0.232000             0.15900
 0.000000             0.00000
 0.001000            -0.00000
 0.033000            -0.01000
 0.000000            -0.00000
 0.000000             0.00000
 0.015000             0.05000
 0.198000             0.08800
 0.156000             0.06300
 0.180000             0.06800
 0.208000             0.11700
 0.000000             0.00000
 0.034000             0.06700
 0.039000             0.06700
 0.193000             0.10800
 0.136000             0.10100
 0.039000             0.06100
 0.737000             0.03000
 0.965000             0.11600
 0.895000             0.29400
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.002000            -0.00100
 0.097000             0.08100
 0.000000             0.00000
 0.094000             0.03600
 0.003000             0.00200
 0.000000            -0.00000
 0.000000            -0.00000
 0.000000            -0.00000
 0.000000             0.00000
 0.000000            -0.00000
 0.059000            -0.02800
 0.041000            -0.02300
 0.110000             0.14200
 0.000000             0.00000
 0.012000            -0.00800
 0.110000            -0.01900
 0.052000            -0.00800
 0.000000            -0.00000
 0.076000            -0.02400
 0.106000             0.01500
 0.002000            -0.00100
 0.260000             0.06700
 0.070000            -0.00800
 0.000000             0.00000
 0.003000            -0.00000
 0.012000             0.00600
 0.000000             0.00000
 0.000000             0.00000
 0.030000             0.01600
 0.024000             0.00100
 0.000000             0.00000
 0.275000             0.13600
 0.015000             0.01600
 0.000000             0.00000
 0.000000             0.00000
 0.026000             0.01600
 0.022000             0.06300
 0.000000             0.00000
 0.031000             0.02000
 0.000000             0.00000
 0.001000             0.00000
 0.045000             0.01200
 0.012000             0.00500
 0.000000            -0.00000
 0.001000            -0.00000
 0.000000             0.00000
 0.138000             0.01500
 0.208000             0.02100
 0.039000            -0.00500
 0.000000             0.00000
 0.000000             0.00000
 0.756000             0.37900
 0.877000             0.29200
 0.000000             0.00000
 0.286000             0.01700
 0.351000             0.03300
 0.001000            -0.00000
 0.140000            -0.03300
